userId,movieId,rating,timestamp
24,1103,4.0,963472279
24,1127,4.0,963468571
24,1136,4.0,963471616
24,1178,5.0,963469470
24,1179,4.0,963466914
24,1198,4.0,963470182
24,1200,3.0,963468491
24,1201,4.0,963467105
24,1203,4.0,963472249
24,1207,5.0,963472392
24,1208,2.0,963469656
24,1209,4.0,963467105
24,1212,5.0,963467549
24,1213,4.0,963471080
24,1214,3.0,963468410
24,1219,5.0,963468310
24,1221,4.0,963470071
24,1227,5.0,963468523
24,1233,4.0,963469767
24,1234,4.0,963470991
24,1247,4.0,963472392
24,1248,5.0,963466789
24,1249,5.0,963468641
24,1250,4.0,963472249
24,1252,5.0,963466853
24,1260,5.0,963468186
24,1262,4.0,963469546
24,1263,4.0,963469656
24,1266,4.0,963467422
24,1267,5.0,963466823
24,1269,5.0,963467549
24,1270,5.0,963471763
24,1272,5.0,963469656
24,1276,4.0,963471521
24,1278,4.0,963471616
24,1283,4.0,963467033
24,1284,5.0,963466677
24,1287,4.0,963469977
24,1291,4.0,963470209
24,1303,4.0,963472784
24,1304,4.0,963467105
24,1343,3.0,963468688
24,1344,4.0,963466823
24,1387,5.0,963470071
24,1388,2.0,963470147
24,1389,1.0,963470358
24,1422,3.0,963467879
24,1438,3.0,963469185
24,1459,3.0,963467815
24,1499,2.0,963469283
24,1544,2.0,963469118
24,1552,2.0,963468960
24,1587,4.0,963472893
24,1610,4.0,963468804
24,1617,5.0,963466914
24,1620,3.0,963468898
24,1674,4.0,963468491
24,1687,3.0,963469224
24,1729,4.0,963471137
24,1792,2.0,963469143
24,1801,3.0,963470559
24,1892,3.0,963467849
24,1927,4.0,963469374
24,1940,3.0,963466174
24,1942,5.0,963472172
24,1944,5.0,963469470
24,1945,4.0,963470933
24,1948,4.0,963471521
24,1949,4.0,963472458
24,1950,4.0,963467622
24,1952,3.0,963472417
24,1953,5.0,963468410
24,1954,4.0,963470071
24,1964,4.0,963467659
24,1968,3.0,963466137
24,2000,4.0,963470182
24,2011,3.0,963471891
24,2013,3.0,963470121
24,2023,2.0,963470559
24,2065,4.0,963471822
24,2067,5.0,963469566
24,2076,3.0,963467726
24,2115,3.0,963470254
24,2130,4.0,963471034
24,2160,4.0,963468349
24,2176,3.0,963468222
24,2179,3.0,963468349
24,2180,3.0,963468349
24,2181,3.0,963468349
24,2183,4.0,963468264
24,2184,3.0,963467591
24,2186,5.0,963466789
24,2194,4.0,963471034
24,2203,5.0,963466677
24,2206,5.0,963467549
24,2268,4.0,963471137
24,2300,5.0,963471521
24,2301,1.0,963471914
24,2303,4.0,963472530
24,2352,4.0,963471822
24,2366,4.0,963469912
24,2373,3.0,963472914
24,2405,4.0,963470294
24,2406,4.0,963470209
24,2409,3.0,963470147
24,2414,3.0,963467726
24,2467,2.0,963467726
24,2469,3.0,963471972
24,2470,4.0,963471933
24,2475,4.0,963467726
24,2476,3.0,963469717
24,2524,3.0,963470121
24,2529,4.0,963470015
24,2616,3.0,963470686
24,2617,1.0,963468875
24,2640,3.0,963470091
24,2701,3.0,963470795
24,2730,4.0,963472559
24,2749,4.0,963467726
24,2752,3.0,963467726
24,2764,5.0,963468310
24,2819,4.0,963468410
24,2871,4.0,963468410
24,2896,3.0,963467105
24,2917,5.0,963468492
24,2922,3.0,963467128
24,2944,4.0,963469546
24,2945,2.0,963467744
24,2948,4.0,963470015
24,2951,4.0,963467105
24,2969,4.0,963472458
24,2985,5.0,963470209
24,3011,4.0,963472458
24,3035,5.0,963469471
24,3036,4.0,963472870
24,3037,3.0,963467344
24,3044,5.0,963467781
24,3062,4.0,963469546
24,3066,5.0,963469656
24,3095,4.0,963472172
24,3101,4.0,963468523
24,3134,4.0,963469375
24,3152,5.0,963472559
24,3168,4.0,963472458
24,3171,4.0,963472311
24,3196,4.0,963469471
24,3197,3.0,963470272
24,3204,4.0,963468410
24,3219,4.0,963468987
24,3230,4.0,963468410
24,3249,3.0,963468960
24,3256,4.0,963468831
24,3257,4.0,963470727
24,3333,4.0,963472499
24,3334,4.0,963466677
24,3339,3.0,963469656
24,3363,5.0,963471616
24,3364,4.0,963466789
24,3365,5.0,963467033
24,3386,3.0,963467815
24,3404,3.0,963469977
24,3406,4.0,963469471
24,3427,3.0,963470960
24,3430,4.0,963470121
24,3431,3.0,963470358
24,3432,1.0,963470358
24,3435,5.0,963466677
24,3445,4.0,963467659
24,3461,4.0,963468310
24,3467,4.0,963467105
24,3468,4.0,963472392
24,3469,5.0,963472392
24,3494,4.0,963467128
24,3504,4.0,963471616
24,3505,4.0,963468523
24,3507,4.0,963471545
24,3545,4.0,963469656
24,3546,4.0,963468349
24,3551,4.0,963468410
24,3557,4.0,963469016
24,3585,4.0,963469489
24,3628,4.0,963469418
24,3643,4.0,963469418
24,3654,5.0,963469546
24,3671,3.0,963467344
24,3678,4.0,963472279
24,3682,4.0,963467344
24,3685,4.0,963471763
24,3686,4.0,963469039
24,3702,3.0,963470071
24,3735,4.0,963466544
24,3740,3.0,963466351
24,3742,5.0,963466351
24,3769,3.0,963466106
24,3788,4.0,963466387
24,3789,4.0,963466544
24,3792,4.0,963466412
24,3801,4.0,963466351
24,3806,2.0,963466481
24,3811,4.0,963466387
24,5060,4.0,963469656
25,3,2.0,916665981
25,19,2.0,916666588
25,21,2.0,916664284
25,34,4.0,916663767
25,63,1.0,916666117
25,65,1.0,916666503
25,88,3.0,916666437
25,104,4.0,916665911
25,141,3.0,916665947
25,144,3.0,916664284
25,216,3.0,916666355
25,231,5.0,916666561
25,333,4.0,916665697
25,339,4.0,916665697
25,344,4.0,916666736
25,356,5.0,916664125
25,357,3.0,916665627
25,367,2.0,916665627
25,370,1.0,916666778
25,380,3.0,916664238
25,410,2.0,916666778
25,417,1.0,916665911
25,429,3.0,916666844
25,435,1.0,916666707
25,438,3.0,916666809
25,440,3.0,916665543
25,441,2.0,916665797
25,466,3.0,916666680
25,499,2.0,916666613
25,500,2.0,916665829
25,520,3.0,916666503
25,539,4.0,916665421
25,542,1.0,916666081
25,543,3.0,916666385
25,550,2.0,916666503
25,586,3.0,916666385
25,587,3.0,916665727
25,784,2.0,916666652
25,785,3.0,916665627
25,804,1.0,916666503
25,852,2.0,916665829
25,908,4.0,916663908
25,934,3.0,916665947
25,1020,2.0,916665449
25,1021,1.0,916666147
25,1028,4.0,916664239
25,1073,4.0,916665480
25,1079,3.0,916664376
25,1080,3.0,916663721
25,1081,2.0,916664345
25,1091,3.0,916666652
25,1125,1.0,916664284
25,1126,1.0,916666961
25,1135,3.0,916666355
25,1136,5.0,916664012
25,1194,1.0,916666321
25,1197,2.0,916663908
25,1220,3.0,916665319
25,1257,2.0,916664201
25,1259,3.0,916664376
25,1265,4.0,916663767
25,1270,4.0,916663976
25,1276,3.0,916663721
25,1288,2.0,916663818
25,1307,5.0,916664163
25,1377,3.0,916666471
25,1378,4.0,916665421
25,1380,4.0,916666117
25,1381,1.0,916666961
25,1391,2.0,916666778
25,1394,3.0,916664422
25,1405,3.0,916666736
25,1453,2.0,916666930
25,1461,3.0,916666561
25,1468,1.0,916666117
25,1476,3.0,916664163
25,1485,3.0,916665947
25,1517,3.0,916666188
25,1541,1.0,916663908
25,1569,3.0,916664284
25,1581,2.0,916665319
25,1614,3.0,916665421
25,1641,4.0,916664201
25,1646,2.0,916665511
25,1663,4.0,916663721
25,1665,1.0,916666471
25,1711,3.0,916666045
25,1713,2.0,916666081
25,1747,3.0,916665660
25,1760,3.0,916666984
25,1777,2.0,916666013
25,1784,5.0,916663859
25,1884,2.0,916664088
25,1895,2.0,916665319
25,1918,3.0,916664238
25,1923,3.0,916663859
25,1968,3.0,916663721
25,2000,4.0,916663941
25,2001,3.0,916664088
25,2002,3.0,916666188
25,2003,2.0,916666188
25,2011,3.0,916665760
25,2012,2.0,916665543
25,2042,1.0,916665727
25,2054,3.0,916666471
25,2060,1.0,916664088
25,2072,3.0,916666987
25,2078,3.0,916663908
25,2080,4.0,916664201
25,2081,3.0,916664422
25,2082,1.0,916665697
25,2088,3.0,916666905
25,2100,3.0,916665697
25,2108,2.0,916664046
25,2109,5.0,916663818
25,2124,3.0,916666013
25,2133,3.0,916665582
25,2134,2.0,916665697
25,2141,4.0,916663941
25,2144,3.0,916664088
25,2145,3.0,916665283
25,2148,3.0,916664163
25,2174,2.0,916665355
25,2245,2.0,916665660
25,2247,2.0,916664284
25,2248,2.0,916663976
25,2249,2.0,916665627
25,2252,2.0,916664457
25,2253,1.0,916666844
25,2255,2.0,916666268
25,2262,3.0,916664457
25,2302,3.0,916665582
25,2321,2.0,916665283
25,2369,2.0,916666295
25,2371,5.0,916666230
25,2372,2.0,916664125
25,2375,2.0,916665627
25,2378,4.0,916666230
25,2380,1.0,916666879
25,2381,1.0,916666230
25,2383,1.0,916666879
25,2406,2.0,916664422
25,2407,2.0,916665582
25,2413,2.0,916663908
25,2416,3.0,916665355
25,2423,4.0,916663859
25,2463,2.0,916663859
25,2468,2.0,916665582
25,2470,3.0,916664422
25,2478,3.0,916664088
26,19,2.5,1125690768
26,350,2.0,1125690778
26,368,3.0,1125690795
26,410,3.5,1125690721
26,442,1.5,1125690783
26,474,3.0,1125690743
26,708,2.5,1125690802
26,786,1.5,1125690786
26,912,4.0,1125690731
26,1213,5.0,1125690741
26,1221,4.5,1125690739
26,1527,2.0,1125690735
26,1610,3.5,1125690793
26,1784,3.5,1125690774
26,1923,1.5,1125690751
26,1961,3.0,1125690748
26,2683,3.0,1125690726
26,2987,4.0,1125690806
26,2997,4.5,1125690728
26,4306,3.0,1125690798
27,24,2.0,946233592
27,590,4.0,946233562
27,788,4.0,946234455
27,933,5.0,946234182
27,934,3.0,946234215
27,1021,4.0,946233701
27,1077,4.0,946234011
27,1078,4.0,946234078
27,1079,5.0,946234141
27,1136,4.0,946234011
27,1175,5.0,946234362
27,1210,3.0,946233729
27,1234,4.0,946234182
27,1256,4.0,946233970
27,1265,5.0,946234078
27,1278,5.0,946234078
27,1288,5.0,946234011
27,1394,5.0,946234033
27,1719,5.0,946233729
27,1734,4.0,946234215
27,2021,4.0,946234416
27,2043,4.0,946234416
27,2100,3.0,946234416
27,2174,4.0,946234391
27,2289,5.0,946233970
27,2300,4.0,946234158
27,2324,5.0,946233801
27,2395,4.0,946234078
27,2396,3.0,946234141
27,2599,5.0,946233801
27,2628,3.0,946234489
27,2671,3.0,946233863
27,2683,2.0,946233863
27,2788,4.0,946233944
27,2791,5.0,946234118
27,2797,4.0,946234416
27,2858,5.0,946233944
27,2926,4.0,946234215
27,2973,4.0,946233944
27,2997,4.0,946234011
27,3072,4.0,946234118
28,1,3.0,884098350
28,10,3.0,884100808
28,17,4.0,884098121
28,28,5.0,884099253
28,34,4.0,884099817
28,39,4.0,884100694
28,79,1.0,884099211
28,95,2.0,884098561
28,141,3.0,884098493
28,150,5.0,884099459
28,153,2.0,884101089
28,161,3.0,884099757
28,222,5.0,884101020
28,246,4.0,884100288
28,260,5.0,884098038
28,266,1.0,884100632
28,314,4.0,884099586
28,318,4.0,884099892
28,339,4.0,884100331
28,349,3.0,884100779
28,350,2.0,884100331
28,356,3.0,884099369
28,364,4.0,884099669
28,368,4.0,884099964
28,377,4.0,884099964
28,380,3.0,884099856
28,440,3.0,884101020
28,457,5.0,884100523
28,474,3.0,884100745
28,494,3.0,884098198
28,497,4.0,884099459
28,527,4.0,884099757
28,538,5.0,884100356
28,541,4.0,884099892
28,553,4.0,884100260
28,588,5.0,884099856
28,589,4.0,884099369
28,592,3.0,884101089
28,593,4.0,884099816
28,595,3.0,884100399
28,613,5.0,884098321
28,647,4.0,884098251
28,708,4.0,884098350
28,733,4.0,884098074
28,750,3.0,884099856
28,780,5.0,884098408
28,785,1.0,884100779
28,786,2.0,884098514
28,798,2.0,884098633
28,802,3.0,884098429
28,805,5.0,884098251
28,832,4.0,884098074
28,838,4.0,884099669
28,852,3.0,884098449
28,903,4.0,884099856
28,904,4.0,884099623
28,912,4.0,884099817
28,920,3.0,884100552
28,921,2.0,884100472
28,924,4.0,884100102
28,953,5.0,884099623
28,969,4.0,884100011
28,971,3.0,884100552
28,1036,3.0,884099417
28,1047,2.0,884098350
28,1073,2.0,884100611
28,1079,5.0,884100575
28,1080,5.0,884100664
28,1090,4.0,884100664
28,1097,4.0,884099459
28,1101,4.0,884100611
28,1136,4.0,884100043
28,1173,1.0,884100472
28,1193,4.0,884099586
28,1196,4.0,884099333
28,1197,3.0,884099333
28,1198,5.0,884099369
28,1200,4.0,884099417
28,1201,3.0,884100611
28,1206,2.0,884099511
28,1207,5.0,884099511
28,1208,3.0,884099552
28,1210,3.0,884098121
28,1220,4.0,884100011
28,1222,2.0,884099964
28,1224,4.0,884099296
28,1231,3.0,884100190
28,1233,3.0,884100190
28,1234,5.0,884099369
28,1235,4.0,884100498
28,1240,4.0,884100129
28,1245,4.0,884099623
28,1247,4.0,884099757
28,1257,3.0,884100864
28,1258,4.0,884100918
28,1259,4.0,884099511
28,1265,4.0,884100664
28,1266,4.0,884099757
28,1268,2.0,884100155
28,1270,4.0,884099927
28,1271,4.0,884100808
28,1275,1.0,884100889
28,1278,3.0,884100102
28,1285,4.0,884100422
28,1288,5.0,884099417
28,1292,4.0,884100963
28,1293,4.0,884100011
28,1296,4.0,884100942
28,1297,4.0,884099757
28,1298,4.0,884100288
28,1304,3.0,884100694
28,1307,5.0,884100129
28,1343,4.0,884100399
28,1356,4.0,884098154
28,1363,3.0,884098847
28,1374,3.0,884099817
28,1375,2.0,884100498
28,1376,4.0,884100716
28,1377,1.0,884101089
28,1387,4.0,884100918
28,1393,4.0,884098270
28,1394,2.0,884099669
28,1396,3.0,884100190
28,1429,3.0,884098154
28,1441,1.0,884100779
28,1459,4.0,884100523
28,1479,4.0,884098476
28,1527,2.0,884098350
28,1552,3.0,884098393
28,1562,2.0,884101089
28,1569,4.0,884098393
28,1580,4.0,884098429
28,1584,5.0,884098217
28,1610,4.0,884100331
28,1722,4.0,884098968
29,1,4.0,846942580
29,2,4.0,836818098
29,6,4.0,836230393
29,7,2.0,846943593
29,9,3.0,850742297
29,10,4.0,836583421
29,11,3.0,836817996
29,12,3.0,840548213
29,15,3.0,836821137
29,16,3.0,836820223
29,19,3.0,836583511
29,20,3.0,836821243
29,21,4.0,836230874
29,22,3.0,836820224
29,23,3.0,836820993
29,31,3.0,836818845
29,32,4.0,836817809
29,36,1.0,836230393
29,39,3.0,836817675
29,45,1.0,836820777
29,47,4.0,836230803
29,48,3.0,836818721
29,50,4.0,836583902
29,70,3.0,846942819
29,71,2.0,840971766
29,76,3.0,853556889
29,79,3.0,837787551
29,81,2.0,850742244
29,86,3.0,840547587
29,89,4.0,836988512
29,95,3.0,836583217
29,105,2.0,836818842
29,110,3.0,836230804
29,113,3.0,843970506
29,121,3.0,840547904
29,132,3.0,836821242
29,141,3.0,836818179
29,145,3.0,836820616
29,150,3.0,836229707
29,151,3.0,836818017
29,153,2.0,836229885
29,155,3.0,840547853
29,158,3.0,836818401
29,160,3.0,836817809
29,161,4.0,836583316
29,163,3.0,836820253
29,164,3.0,836230874
29,165,3.0,836229885
29,168,3.0,836818401
29,172,3.0,836818179
29,173,3.0,836817933
29,185,4.0,836583421
29,186,3.0,836818017
29,195,3.0,836821053
29,196,3.0,836817996
29,204,3.0,836818098
29,208,3.0,836583421
29,225,4.0,836583510
29,227,3.0,836820182
29,231,4.0,836230758
29,236,3.0,836817996
29,237,3.0,836819324
29,248,3.0,836820885
29,256,3.0,836818401
29,260,5.0,846942819
29,274,4.0,840548101
29,288,2.0,836583421
29,292,4.0,836583316
29,296,4.0,836229707
29,300,2.0,836583511
29,303,3.0,836820858
29,315,3.0,836817933
29,316,3.0,836230758
29,317,3.0,836583905
29,318,4.0,836230758
29,325,1.0,846943705
29,329,4.0,836230758
29,337,4.0,836817996
29,339,3.0,836583317
29,344,3.0,836229885
29,349,3.0,836229885
29,350,4.0,836818098
29,355,3.0,836820616
29,356,4.0,836817809
29,357,3.0,836818484
29,360,3.0,846943579
29,361,3.0,836821325
29,362,4.0,836821027
29,364,5.0,836583904
29,367,3.0,836817933
29,368,3.0,836820818
29,370,3.0,836820885
29,371,3.0,836821054
29,374,3.0,836821302
29,376,3.0,836820904
29,377,4.0,836818017
29,379,3.0,846943281
29,380,3.0,836229708
29,383,3.0,836821079
29,393,2.0,846943336
29,405,3.0,836988476
29,415,3.0,836821181
29,420,2.0,836583906
29,423,3.0,846943281
29,432,3.0,836817933
29,434,3.0,836583316
29,437,3.0,836821099
29,442,3.0,836818485
29,454,4.0,836583902
29,457,4.0,836230803
29,464,3.0,836988476
29,466,3.0,836820977
29,468,3.0,836820222
29,474,4.0,836230874
29,475,4.0,836821125
29,480,5.0,836230874
29,485,3.0,836820885
29,487,3.0,846943920
29,489,3.0,840548084
29,491,3.0,836821028
29,494,4.0,839603910
29,500,3.0,836818179
29,502,3.0,836821270
29,504,3.0,846943336
29,505,3.0,840548199
29,507,4.0,846943250
29,508,3.0,836820253
29,517,3.0,846943297
29,519,3.0,836821385
29,520,3.0,836820976
29,527,3.0,836818401
29,533,3.0,836821359
29,539,3.0,836818484
29,541,4.0,846942870
29,543,3.0,865694743
29,544,3.0,836988490
29,546,3.0,836821359
29,548,3.0,836988476
29,552,3.0,836820778
29,553,3.0,836817996
29,586,4.0,836818844
29,587,4.0,836818721
29,588,3.0,836229885
29,589,5.0,836230874
29,590,3.0,836229707
29,592,3.0,836229707
29,593,4.0,836583317
29,594,3.0,836820976
29,595,3.0,836230758
29,596,3.0,836821181
29,597,3.0,836818721
29,608,4.0,857368664
29,628,4.0,845792327
29,648,3.0,842454553
29,673,3.0,857368739
29,719,3.0,846394337
29,726,3.0,850742297
29,733,4.0,836230804
29,736,3.0,840971662
29,737,1.0,840547618
29,743,2.0,840548050
29,761,3.0,846942893
29,765,4.0,855377325
29,780,3.0,844595917
29,782,3.0,855377325
29,784,3.0,840548174
29,786,3.0,840971679
29,788,3.0,853556814
29,798,2.0,853556843
29,802,4.0,840547792
29,805,3.0,851576350
29,832,4.0,851576350
29,836,2.0,853556859
29,858,2.0,846943018
29,924,4.0,865694593
29,990,3.0,862069686
29,996,3.0,845792418
29,1003,3.0,862069611
29,1036,4.0,842454531
29,1047,3.0,850742190
29,1059,2.0,859565162
29,1061,3.0,853556831
29,1079,4.0,846943396
29,1089,4.0,865694672
29,1090,3.0,865694721
29,1092,3.0,865694672
29,1097,3.0,843970814
29,1100,3.0,846942969
29,1101,3.0,846942819
29,1125,3.0,846943550
29,1127,4.0,865694530
29,1129,3.0,846942985
29,1183,3.0,863799008
29,1193,4.0,865694560
29,1196,5.0,846943018
29,1198,5.0,846943018
29,1200,5.0,846943281
29,1210,5.0,846943018
29,1214,4.0,846943297
29,1221,2.0,846943281
29,1222,3.0,865694763
29,1225,3.0,865694743
29,1240,4.0,846943250
29,1241,3.0,846943907
29,1259,4.0,846943670
29,1265,4.0,846943649
29,1270,4.0,846943499
29,1275,3.0,846943297
29,1291,5.0,846943250
29,1307,4.0,846943705
29,1356,5.0,865694865
29,1359,3.0,850742281
29,1367,3.0,857368697
29,1370,3.0,865694530
29,1371,3.0,865694899
29,1372,4.0,865694720
29,1373,4.0,865694899
29,1374,4.0,865694559
29,1375,3.0,865694763
29,1376,4.0,865694560
29,1385,3.0,865694628
29,1387,4.0,865694579
29,1391,4.0,859565136
29,1393,3.0,859565116
29,1396,4.0,865694530
29,1425,3.0,862069321
29,1427,2.0,863798971
29,1432,3.0,857368696
29,1438,3.0,862069304
29,1459,4.0,865694423
29,1479,3.0,865694422
29,1488,3.0,859565058
29,2019,3.0,846943316
30,1,4.5,1292690069
30,110,4.0,1292640326
30,165,4.0,1292690116
30,231,4.0,1292690131
30,260,4.5,1292640104
30,318,4.5,1292689220
30,356,4.0,1292689977
30,364,4.0,1292690120
30,457,4.0,1292690062
30,480,3.5,1292689984
30,527,4.0,1292689226
30,586,3.0,1292690207
30,588,3.0,1292692060
30,597,4.0,1292692219
30,648,4.0,1292690104
30,750,3.5,1292690293
30,780,4.0,1292690073
30,858,4.0,1292689240
30,1017,2.0,1292639518
30,1036,4.0,1292690195
30,1073,3.5,1292690167
30,1196,5.0,1292640109
30,1197,3.5,1292692068
30,1198,5.0,1292640169
30,1207,4.0,1292689379
30,1210,4.5,1292640114
30,1265,3.5,1292690170
30,1270,4.5,1292690100
30,1291,4.5,1292640174
30,1367,2.0,1292639632
30,1387,4.0,1292690314
30,1580,4.0,1292690141
30,1610,4.5,1292690306
30,1682,4.0,1292690286
30,1704,3.0,1292690214
30,1713,4.0,1292632920
30,1721,4.0,1292692064
30,1957,5.0,1292632668
30,1961,4.5,1292690225
30,2115,4.5,1292640171
30,2355,4.0,1292690327
30,2371,0.5,1292639458
30,2571,4.0,1292690090
30,2628,4.0,1292640125
30,2683,3.0,1292690236
30,2762,4.0,1292689328
30,2918,4.0,1292690311
30,3114,4.5,1292690277
30,3578,4.5,1292690183
30,3793,4.0,1292692086
30,3996,4.0,1292689674
30,4002,4.0,1292691209
30,4886,4.0,1292690322
30,4963,4.5,1292690340
30,4993,4.5,1292689210
30,5349,4.0,1292690333
30,5378,4.0,1292640132
30,5418,5.0,1314480595
30,5479,2.5,1292633007
30,5952,4.5,1292640309
30,6377,4.0,1292690364
30,6539,4.5,1292690303
30,6768,2.5,1292637752
30,7153,4.5,1292640306
30,7263,4.5,1292691871
30,8641,4.0,1292691272
30,8961,4.0,1292692248
30,26614,5.0,1313950837
30,33463,3.0,1292638475
30,33493,4.0,1292640121
30,33794,5.0,1314480601
30,48394,4.0,1292689582
30,48516,4.0,1292689302
30,48780,3.0,1292689307
30,49272,4.5,1292692089
30,50872,3.5,1292632737
30,51662,3.5,1292692240
30,54286,5.0,1313950830
30,56367,4.0,1292692160
30,58559,5.0,1292692231
30,59256,2.5,1292638128
30,59315,4.5,1292691535
30,59615,3.0,1292640156
30,60069,3.0,1292639446
30,67295,3.0,1292637649
30,68157,4.0,1292692217
30,68358,4.5,1292640316
30,68954,4.5,1292692243
30,70286,3.5,1292692172
30,70305,0.5,1292638114
30,72998,4.5,1292692257
30,76093,4.0,1314480966
30,77561,4.0,1292633231
30,78499,4.0,1292633027
30,79091,4.0,1292689196
30,79132,5.0,1314480957
30,79428,3.0,1292638181
31,1,4.0,832397496
31,2,4.0,832397674
31,6,4.0,832397742
31,11,4.0,832397621
31,16,4.0,832397760
31,17,5.0,832397621
31,21,4.0,832397535
31,36,4.0,832397707
31,62,5.0,832397692
31,105,4.0,832397674
31,110,5.0,832397535
31,111,4.0,832397581
31,141,4.0,832397639
31,150,4.0,832397389
31,151,5.0,832397596
31,153,4.0,832397428
31,161,3.0,832397496
31,165,4.0,832397428
31,185,3.0,832397518
31,208,4.0,832397518
31,230,4.0,832397760
31,235,3.0,832397639
31,253,4.0,832397518
31,261,5.0,832397639
31,266,4.0,832397551
31,272,3.0,832397722
31,282,4.0,832397581
31,288,4.0,832397535
31,296,3.0,832397389
31,300,3.0,832397518
31,316,3.0,832397461
31,317,4.0,832397551
31,318,5.0,832397461
31,329,4.0,832397461
31,337,4.0,832397596
31,344,3.0,832397428
31,348,4.0,832397742
31,349,4.0,832397428
31,380,3.0,832397390
31,457,4.0,832397692
31,468,4.0,832397742
31,553,3.0,832397621
31,588,4.0,832397428
31,590,4.0,832397389
31,592,4.0,832397389
31,593,4.0,832397692
31,595,3.0,832397461
32,1,4.0,904093046
32,2,3.0,903225605
32,3,4.0,904093241
32,10,5.0,903225473
32,11,4.0,904093000
32,34,4.0,904093000
32,111,5.0,906858872
32,125,4.0,904093204
32,144,3.0,904093086
32,153,4.0,903225605
32,154,4.0,903750027
32,160,2.0,903225748
32,161,4.0,906858251
32,169,3.0,903225878
32,260,5.0,903226218
32,316,4.0,903225748
32,356,5.0,904093046
32,357,4.0,904093204
32,377,5.0,906858740
32,380,4.0,903225473
32,432,3.0,906858594
32,440,4.0,904093204
32,455,4.0,903225878
32,457,4.0,906858872
32,466,3.0,904093362
32,474,4.0,906858740
32,480,4.0,903225002
32,527,5.0,903225002
32,541,4.0,903751773
32,556,4.0,906858015
32,588,4.0,904093204
32,590,5.0,903225473
32,592,5.0,903752127
32,593,5.0,903225081
32,596,4.0,903751155
32,599,4.0,903749936
32,608,4.0,906858700
32,647,4.0,906858281
32,674,4.0,903750083
32,702,4.0,903750083
32,709,4.0,903794624
32,736,4.0,903225748
32,750,4.0,903749897
32,780,4.0,906858511
32,858,5.0,903226590
32,898,4.0,903751155
32,899,4.0,903750792
32,900,4.0,903750792
32,902,4.0,903750027
32,904,5.0,903750792
32,905,5.0,903751565
32,906,4.0,903751155
32,908,5.0,903750792
32,909,4.0,903749987
32,910,5.0,903750851
32,912,5.0,903751155
32,913,5.0,903751174
32,914,5.0,903750027
32,915,4.0,903750851
32,916,4.0,903750851
32,919,5.0,903751594
32,920,5.0,903751594
32,921,4.0,903752189
32,922,4.0,903750851
32,923,5.0,903751155
32,924,4.0,903749988
32,926,5.0,903750851
32,932,3.0,903750912
32,938,4.0,903750912
32,944,5.0,903751565
32,949,4.0,903750971
32,952,5.0,903750971
32,954,5.0,903751619
32,969,5.0,903750851
32,1010,4.0,903750083
32,1011,4.0,903226239
32,1015,4.0,903225640
32,1019,4.0,903751046
32,1022,4.0,903750851
32,1028,4.0,903749987
32,1029,4.0,903751272
32,1030,3.0,903226863
32,1035,5.0,903749987
32,1036,5.0,903752078
32,1073,4.0,903226218
32,1077,4.0,903226373
32,1078,3.0,903226315
32,1081,4.0,903794586
32,1082,4.0,903226798
32,1083,5.0,903749987
32,1084,4.0,903749987
32,1088,5.0,903794663
32,1090,5.0,903794586
32,1091,3.0,903794663
32,1096,4.0,903794586
32,1097,5.0,903794542
32,1101,3.0,903794284
32,1104,5.0,903750971
32,1124,5.0,903794284
32,1125,4.0,903226315
32,1129,4.0,903794700
32,1130,3.0,903796148
32,1135,4.0,903794753
32,1162,3.0,903226400
32,1173,4.0,903794284
32,1183,5.0,906858251
32,1185,4.0,903794586
32,1186,4.0,903794753
32,1193,5.0,903226798
32,1196,5.0,903752078
32,1198,5.0,903751773
32,1199,3.0,903794089
32,1203,5.0,903750792
32,1206,5.0,903226738
32,1207,5.0,903749987
32,1208,5.0,903226703
32,1210,5.0,903225426
32,1219,4.0,903749936
32,1220,4.0,903794089
32,1221,5.0,903226590
32,1222,4.0,903794089
32,1225,5.0,903752078
32,1227,4.0,903794284
32,1228,5.0,903794284
32,1230,4.0,903226315
32,1231,4.0,903794284
32,1233,4.0,906858251
32,1234,5.0,903226315
32,1235,4.0,903226373
32,1238,4.0,903794228
32,1240,4.0,903752078
32,1242,4.0,903751773
32,1244,3.0,903226373
32,1246,4.0,903752189
32,1247,5.0,903749936
32,1249,4.0,906858822
32,1250,5.0,903750971
32,1252,5.0,903226538
32,1258,4.0,903794006
32,1259,4.0,903794006
32,1262,5.0,903749897
32,1263,4.0,903226703
32,1264,5.0,903752127
32,1265,4.0,904093151
32,1269,4.0,903751239
32,1270,5.0,903751773
32,1272,5.0,903226703
32,1275,3.0,903796542
32,1276,4.0,903749897
32,1278,5.0,903226315
32,1282,5.0,903751211
32,1286,5.0,903794228
32,1287,5.0,903750912
32,1291,5.0,903752078
32,1292,5.0,903226373
32,1295,4.0,903794140
32,1296,4.0,903794140
32,1298,3.0,903794284
32,1299,4.0,903794140
32,1302,5.0,903794140
32,1303,4.0,903226218
32,1304,5.0,903749936
32,1307,4.0,903794140
32,1321,4.0,903794779
32,1327,4.0,903750389
32,1334,4.0,903751046
32,1345,4.0,903750389
32,1346,4.0,903794492
32,1350,4.0,903750352
32,1377,3.0,903225843
32,1380,4.0,903226130
32,1387,5.0,903750308
32,1388,3.0,903750352
32,1389,3.0,903795701
32,1391,2.0,906858511
32,1394,3.0,903794140
