movieId,imdbId,tmdbId
3516,0051406,2006
3518,0119062,46625
3519,0077572,17339
3520,0059287,26879
3521,0097940,11305
3524,0082031,13665
3525,0086927,12309
3526,0098067,1552
3527,0093773,106
3528,0102713,10333
3529,0082934,11027
3531,0099014,123757
3534,0191754,10468
3535,0144084,1359
3536,0171433,4967
3537,0149367,31776
3538,0166175,10557
3539,0236216,27745
3540,0160644,19214
3543,0083833,13776
3545,0068327,10784
3546,0056687,10242
3547,0093776,27857
3548,0051383,16347
3549,0048140,4825
3550,0085701,11654
3551,0074860,10518
3552,0080487,11977
3553,0176783,18041
3554,0199725,14736
3555,0141926,3536
3556,0159097,1443
3557,0104549,10424
3559,0044837,28971
3564,0158622,889
3565,0198021,10564
3566,0189584,15723
3567,0180837,19600
3569,0154421,452
3571,0220100,36234
3572,0106521,39283
3573,0112634,65460
3574,0115834,55667
3576,0093185,12476
3577,0096324,5241
3578,0172495,98
3580,0153464,47724
3581,0188674,11129
3584,0085276,1058
3585,0049279,37112
3588,0068805,50627
3590,0071772,38925
3591,0085970,13105
3593,0185183,5491
3594,0210616,10560
3596,0156323,19419
3597,0174336,23531
3598,0171359,10688
3599,0037514,17889
3600,0054692,18228
3604,0056048,39391
3605,0051818,18644
3606,0041716,31516
3608,0089791,5683
3610,0058534,2094
3611,0036326,14906
3612,0075232,16176
3613,0096259,52770
3614,0104438,12518
3615,0130623,10567
3616,0217630,10642
3617,0215129,9285
3618,0196216,10569
3619,0080881,21879
3620,0119746,98502
3621,0082933,21484
3622,0066495,24918
3623,0120755,955
3624,0184894,8584
3627,0055830,16093
3628,0034742,29372
3629,0015864,962
3633,0064757,668
3634,0058576,23518
3635,0076752,691
3638,0079574,698
3639,0071807,682
3640,0050598,28973
3643,0036824,22994
3644,0032383,40639
3645,0055852,499
3646,0208003,9600
3649,0080365,2768
3653,0060371,21
3654,0054953,10911
3655,0070130,10102
3658,0062168,26912
3660,0098143,26953
3661,0100438,26954
3662,0102728,26956
3663,0107899,26957
3664,0110916,26958
3665,0132451,26959
3668,0063518,6003
3669,0105466,23939
3670,0038120,46614
3671,0071230,11072
3672,0071206,23069
3673,0092638,21299
3675,0047673,13368
3676,0074486,985
3677,0103767,14002
3678,0048347,541
3679,0082252,21137
3681,0059578,938
3682,0070355,10648
3683,0086979,11368
3684,0097322,10875
3685,0089841,2075
3686,0099582,1551
3688,0084522,10246
3689,0086129,19698
3690,0089826,23919
3692,0090849,26554
3693,0090190,15239
3694,0098503,28165
3695,0098502,28169
3696,0091630,15762
3697,0100403,169
3698,0093894,865
3699,0088172,9663
3700,0087004,26889
3701,0094631,10128
3702,0079501,9659
3703,0082694,8810
3704,0089530,9355
3705,0099141,1727
3706,0092563,635
3707,0091635,10068
3708,0087262,11495
3709,0105428,11428
3710,0094612,10117
3712,0102951,25562
3713,0100046,51763
3715,0092710,38921
3716,0093011,35463
3717,0187078,9679
3718,0179074,24587
3719,0182295,51333
3720,0145503,17771
3723,0099726,10264
3724,0077362,31657
3726,0074156,17814
3727,0093605,11879
3728,0102592,21128
3729,0067741,482
3730,0071360,592
3731,0082220,31593
3732,0077588,12611
3733,0070509,14328
3734,0082945,32047
3735,0070666,9040
3736,0043338,25364
3737,0056195,43002
3738,0072226,5121
3739,0023622,195
3740,0090728,6978
3741,0069762,3133
3742,0015648,643
3743,0204175,10571
3744,0162650,479
3745,0120913,7450
3747,0186253,25636
3751,0120630,7443
3752,0183505,2123
3753,0187393,2024
3754,0131704,17711
3755,0177971,2133
3756,0200669,29946
3758,0097100,28774
3759,0039404,46929
3760,0076257,11598
3761,0106469,9702
3763,0089118,9873
3764,0101846,16820
3765,0099797,14864
3766,0087727,15379
3767,0089604,12764
3768,0094792,27352
3769,0072288,8348
3770,0087175,24099
3771,0071569,17897
3773,0099800,16094
3774,0102065,16096
3775,0038718,20343
3776,0040580,13757
3780,0042897,37744
3781,0070679,494
3783,0159382,12706
3784,0219854,4244
3785,0175142,4247
3786,0179116,20770
3787,0215369,1050
3788,0060176,1052
3789,0059575,20540
3790,0212974,23655
3791,0087277,1788
3792,0038499,32275
3793,0120903,36657
3796,0120894,1448
3797,0163676,36047
3798,0161081,2655
3799,0210234,12599
3801,0052561,93
3802,0104299,9278
3804,0079257,59181
3806,0064615,18118
3807,0076716,11940
3808,0054749,24167
3809,0103241,10276
3810,0105813,19380
3811,0080310,13783
3812,0068555,11624
3813,0077742,15867
3814,0073312,11686
3816,0089276,29263
3819,0092048,11830
3820,0205461,16110
3821,0144528,12107
3822,0144201,10401
3823,0171865,32640
3824,0174480,10641
3825,0200550,6282
3826,0164052,9383
3827,0186566,5551
3830,0206226,27723
3831,0195234,2360
3833,0052646,33468
3834,0080472,21866
3835,0106627,33408
3836,0065938,11589
3837,0095863,15158
3838,0110823,16139
3839,0138703,16146
3840,0095925,26515
3841,0099005,11856
3843,0086320,13567
3844,0098384,10860
3845,0049189,8420
3847,0071650,20850
3848,0111187,39473
3849,0038975,27452
3850,0065206,77571
3851,0251739,38548
3852,0234853,20438
3855,0204709,46991
3857,0163983,10391
3858,0173716,14195
3859,0233687,15665
3861,0191397,10393
3863,0209958,8843
3864,0188640,10643
3865,0236388,23618
3868,0095705,37136
3869,0102510,37137
3870,0032881,23283
3871,0046303,3110
3872,0053318,14698
3873,0059017,11694
3877,0088206,9651
3878,0049967,26865
3879,0160009,11398
3882,0204946,1588
3888,0209322,41282
3889,0144964,12211
3890,0259207,137236
3892,0187696,1698
3893,0171580,10480
3894,0190798,80713
3895,0204626,10685
3896,0202677,1619
3897,0181875,786
3898,0211938,14805
3901,0134630,18074
3902,0210717,170767
3903,0182508,77332
3905,0181836,29015
3906,0164212,10562
3908,0192731,12212
3909,0206420,14629
3910,0168629,16
3911,0218839,13785
3913,0211219,15752
3914,0222850,22597
3915,0210075,19348
3916,0210945,10637
3917,0093177,9003
3918,0095294,9064
3919,0104409,11569
3923,0053219,38126
3925,0088184,469
3926,0055608,2160
3927,0060397,2161
3928,0040068,3073
3929,0032234,911
3930,0046876,10973
3932,0024184,10787
3936,0036261,15855
3937,0088024,9507
3938,0084695,27475
3941,0091990,40760
3943,0215545,24664
3944,0210584,21370
3945,0259974,20455
3946,0208988,10461
3947,0067128,1485
3948,0212338,1597
3949,0180093,641
3950,0170691,10687
3952,0208874,6521
3953,0205271,10763
3955,0213790,16888
3956,0160484,10383
3957,0066832,21142
3958,0075754,78140
3959,0054387,2134
3960,0113269,18801
3961,0089200,18498
3962,0093091,28605
3963,0058708,42797
3964,0041094,13465
3965,0038988,27033
3966,0037638,20367
3967,0249462,71
3968,0230030,1636
3969,0223897,10647
3970,0082307,19204
3972,0111512,12207
3973,0229260,11531
3975,0219952,10783
3977,0160127,4327
3978,0146984,4958
3979,0185431,9678
3980,0203019,11978
3981,0199753,8870
3982,0197096,77434
3983,0203230,14295
3984,0066995,681
3985,0074452,11372
3986,0216216,8452
3987,0186894,10862
3988,0170016,8871
3989,0230591,34045
3990,0213203,16340
3991,0211181,10481
3992,0213847,10867
3993,0180073,10876
3994,0217869,9741
3996,0190332,146
3997,0190374,11849
3998,0228750,11983
3999,0190865,11678
4000,0086993,2669
4002,0093748,2609
4003,0096094,12714
4005,0093428,708
4006,0092106,1857
4007,0094291,10673
4008,0096969,2604
4009,0096219,10132
4010,0088850,11064
4011,0208092,107
4012,0095927,40820
4014,0241303,392
4015,0242423,8859
4016,0120917,11688
4017,0183659,12509
4018,0207201,3981
4019,0181536,711
4020,0219699,2046
4021,0247196,5001
4022,0162222,8358
4023,0218967,5994
4024,0200720,25520
4025,0212346,1493
4027,0190590,134
4028,0210299,62677
4029,0120202,21991
4030,0219653,10577
4031,0149624,21355
4032,0218182,29122
4033,0146309,11973
4034,0181865,1900
4035,0218378,44853
4036,0189998,10873
4037,0093223,26719
4038,0097662,31583
4039,0083564,15739
4040,0101757,15413
4041,0084434,2623
4042,0053580,11209
4043,0090670,13715
4045,0072735,8043
4046,0049233,43258
4047,0107007,10655
4052,0218817,9989
4053,0238948,18828
4054,0206275,9816
4055,0194218,20637
4056,0237572,5955
4057,0176883,125498
4061,0102388,17474
4062,0095690,11191
4063,0105165,2613
4064,0069897,22021
4065,0071517,22048
4066,0095348,17006
4067,0108451,26333
4068,0186589,16723
4069,0209475,2018
4077,0216800,47943
4078,0092545,74340
4079,0092546,5709
4080,0092605,11215
4081,0092608,26477
4082,0092618,10937
4084,0092644,96
4085,0086960,90
4086,0092654,11028
4090,0092695,19933
4091,0092718,12919
4092,0092746,15785
4093,0092783,31701
4095,0092804,12506
4096,0092809,89992
4097,0092842,70199
4098,0092843,39507
4100,0092897,24826
4102,0092948,17159
4103,0092965,10110
4104,0092974,18935
4105,0083907,764
4106,0092997,20287
4108,0093029,71881
4109,0093036,15658
4110,0093044,4918
4111,0093073,28368
4116,0093200,34101
4117,0093209,32054
4119,0093225,65501
4121,0093260,2614
4123,0093278,12704
4124,0093300,580
4125,0093405,24828
4126,0093407,13703
4127,0093418,36914
4128,0093437,1547
4129,0093467,42010
4130,0093476,2608
4131,0093477,32058
4132,0093493,10019
4133,0093507,11649
4135,0093560,13509
4136,0093562,63639
4137,0093567,30175
4138,0093589,51521
4139,0093638,34379
4141,0192111,24940
4142,0190524,37302
4143,0242998,10984
4144,0118694,843
4146,0120753,318
4147,0250478,12806
4148,0212985,9740
4149,0239948,10878
4150,0230783,47588
4151,0216787,10697
4152,0190861,7093
4153,0231775,16300
4154,0265632,19405
4155,0230838,1921
4157,0249893,21620
4158,0166276,23685
4159,0233142,12138
4160,0191636,48217
4161,0236493,6073
4162,0250720,39180
4166,0251031,19513
4167,0179626,2749
4168,0192071,10050
4169,0212380,17203
4172,0161977,54968
4174,0099073,2302
4178,0031742,51802
4179,0082912,42148
4182,0090213,28410
4183,0100842,38545
4184,0039190,19490
4186,0060424,1888
4187,0057251,38805
4188,0044685,16618
4189,0059245,2428
4190,0053793,22013
4191,0060086,15598
4192,0046899,43332
4193,0113026,62127
4194,0037800,56137
4195,0066740,17965
4197,0079781,33250
4199,0099385,17466
4200,0101764,9594
4201,0077504,35976
4203,0102005,2453
4205,0100140,4587
4206,0097880,31004
4207,0100232,12773
4210,0091474,11454
4211,0100486,38718
4212,0077413,4192
4213,0097179,11607
4214,0088000,14052
4215,0093857,16889
4216,0100049,39934
4217,0118540,26580
4218,0091860,21309
4219,0089208,16263
4220,0071771,4985
4221,0102517,20704
4223,0215750,853
4224,0242445,10877
4225,0205873,5257
4226,0209144,77
4228,0125022,10833
4229,0239949,20309
4231,0244970,12658
4232,0227538,10054
4233,0246989,10646
4234,0236784,2575
4235,0245712,55
4237,0247380,44379
4238,0164334,2043
4239,0221027,4133
4240,0189192,56715
4241,0266860,10991
4245,0238588,68894
4246,0243155,634
4247,0245686,10956
4248,0236348,19366
4251,0221073,9519
4253,0210149,196280
4254,0231402,9290
4255,0240515,13166
4256,0240402,32590
4262,0086250,111
4263,0055895,32488
4265,0132245,10477
4266,0245120,12484
4267,0203755,2144
4268,0141907,24113
4270,0209163,1734
4273,0240913,4973
4274,0056937,8095
4275,0085811,849
4276,0089504,27223
4277,0016039,2981
4278,0025913,39266
4279,0098524,31863
4280,0084917,11307
4281,0062776,46498
4282,0064940,11163
4283,0069191,11035
4284,0060429,18691
4285,0101912,3784
4286,0107130,78133
4287,0058453,22829
4288,0152015,35717
4290,0101902,25221
4291,0080319,19494
4292,0079638,40842
4293,0090098,19357
4294,0045464,33743
4296,0066011,9062
4298,0048021,934
4299,0183790,9476
4300,0212826,37691
4302,0208911,10613
4304,0256408,14268
4305,0225071,5852
4306,0126029,808
4307,0206742,49453
4308,0203009,824
4310,0213149,676
4313,0206917,29572
4317,0102343,26255
4318,0100395,22414
4319,0046719,43329
4320,0074254,42233
4321,0101587,1406
4322,0095082,13554
4323,0052902,17664
4326,0095647,1632
4327,0054047,966
4329,0053221,301
4331,0078227,4988
4332,0094082,12623
4333,0094142,11896
4334,0244316,25538
4336,0110631,6498
4337,0060934,5923
4338,0041996,15497
4339,0059885,21876
4340,0255798,11090
4341,0161083,14034
4343,0251075,9397
4344,0244244,9705
4345,0254099,26475
4346,0212827,56934
4347,0234288,29937
4349,0065528,10364
4351,0102685,1089
4353,0086508,9967
4354,0105699,17494
4355,0092272,17465
4356,0045810,759
4357,0045891,10297
4359,0048605,10653
4360,0047574,21468
4361,0084805,9576
4362,0090770,22323
4366,0230011,10865
4367,0146316,1995
4368,0240462,10808
4369,0232500,9799
4370,0212720,644
4371,0255819,16161
4372,0250224,10691
4373,0258038,10615
4378,0203119,11826
4380,0203632,9301
4381,0243493,11444
4383,0228786,60670
4384,0246765,55551
4386,0239395,10992
4387,0271027,2140
4388,0257106,4248
4389,0245238,17612
4390,0249380,3134
4391,0224578,34899
4392,0099012,8217
4393,0094663,22478
4394,0058953,26483
4395,0052216,24382
4396,0082136,11286
4397,0087032,11950
4398,0098369,12236
4399,0058249,36245
4401,0057007,15875
4404,0016847,10728
4405,0015064,5991
4406,0056217,11697
4407,0091886,6106
4408,0093940,22477
4409,0105378,19200
4410,0091983,11300
4411,0059740,16211
4412,0069372,28650
4413,0059878,42780
4415,0082163,20075
4419,0047811,43316
4420,0046754,34689
4422,0069467,10238
4423,0053796,18929
4424,0065777,4789
4425,0093227,32595
4426,0048261,18030
4427,0063227,18988
4428,0055184,11536
4429,0049513,10339
4432,0051036,976
4433,0049966,69605
4436,0074991,4780
4437,0076786,11906
4438,0068767,11713
4439,0082176,9589
4440,0067824,12481
4442,0089461,13938
4443,0082869,10540
4444,0068935,9462
4445,0163862,82623
4446,0173840,2114
4447,0250494,8835
4448,0227445,11371
4450,0242193,9517
4452,0227005,15745
4454,0188913,36107
4456,0278475,58904
4464,0094606,31052
4465,0094608,10868
4466,0094602,9395
4467,0096764,14506
4468,0094667,5333
4471,0094678,26044
4472,0094701,59797
4473,0094712,14911
4474,0094715,15592
4475,0094716,15267
4476,0094739,12710
4477,0094744,30502
4478,0094746,19382
4479,0094747,24679
4480,0094761,9599
4482,0094799,17170
4483,0094824,18509
4484,0094828,110428
4485,0094846,34604
4486,0094884,14441
4487,0094889,7520
4488,0094894,10126
4489,0094898,9602
4491,0097125,41952
4492,0090887,3980
4495,0094921,27397
4496,0094933,9748
4497,0094961,40095
4498,0094963,10651
4499,0095031,10141
4500,0092929,27362
4501,0095088,5680
4502,0095107,26386
4503,0095119,34053
4504,0095145,25884
4505,0095169,26355
4506,0095174,10675
4507,0095178,38982
4508,0095243,10130
4509,0095253,2617
4510,0095288,38615
4511,0095304,21362
4512,0095326,30690
4514,0095334,38500
4515,0095360,26723
4516,0095409,20443
4517,0095484,49365
4518,0095488,11347
4519,0095489,12144
4520,0095519,13704
4522,0095599,41963
4523,0095638,13482
4524,0095654,34014
4525,0095662,29739
4526,0095687,12120
4528,0095774,38617
4529,0095801,3543
4530,0095853,51321
4531,0095963,9604
4532,0095990,24929
4533,0089907,10925
4535,0084296,24266
4537,0096018,18197
4538,0096029,70842
4540,0096037,17126
4541,0096071,11503
4543,0096098,9717
4544,0096101,11966
4545,0091949,2605
4546,0096163,8740
4547,0096180,25497
4548,0096193,38560
4552,0096251,41428
4553,0096256,8337
4554,0096280,47493
4555,0096289,8463
4556,0096294,41974
4557,0096316,28176
4558,0096320,9493
4559,0096380,26603
4560,0096425,33172
4561,0096426,29095
4562,0096454,12582
4563,0096486,10001
4564,0096794,11352
4565,0088708,12500
4566,0092548,25678
4567,0096804,25682
4568,0096913,17882
4570,0096926,45225
4571,0096928,1648
4572,0096933,4105
4573,0096943,22711
4574,0096945,19124
4575,0096976,69828
4577,0097027,10142
4578,0097044,3064
4580,0097138,10134
4581,0097142,21291
4584,0097236,15142
4585,0097235,14550
4586,0097243,32075
4587,0097257,2210
4589,0085475,21721
4590,0097276,116014
4591,0097289,11828
4593,0097328,10551
4594,0097334,20713
4595,0097336,27461
4596,0097435,41969
4597,0097438,1380
4598,0096870,19157
4599,0097457,11465
4600,0097458,17190
4601,0097478,55059
4602,0097481,9085
4603,0097500,17819
4605,0097531,14776
4606,0097567,59585
4608,0097579,29185
4609,0097607,39787
4610,0097613,32059
4612,0097635,4486
4613,0097637,10345
4614,0097659,10222
4615,0097714,12774
4616,0097722,14621
4617,0097731,19118
4618,0097737,14372
4619,0097758,15138
4620,0097770,9972
4621,0097778,9494
4622,0097790,17362
4623,0097815,9942
4624,0097858,8216
4625,0097883,4296
4627,0097892,39197
4628,0097965,9686
4629,0097967,27418
4631,0098022,43345
4632,0098051,31606
4634,0098073,37146
4635,0098097,20006
4636,0098141,8867
4637,0098180,12663
4638,0163025,331
4639,0265029,11467
4640,0222851,327
4641,0162346,1548
4642,0248845,13403
4643,0133152,869
4644,0237539,552
4645,0123948,36095
4649,0243655,2171
4651,0098188,20307
4652,0098193,19142
4653,0098194,41946
4654,0098206,10135
4655,0098219,32767
4658,0098253,19236
4659,0098260,32261
4660,0098261,60276
4661,0098273,12150
4662,0098282,11185
4663,0098308,47045
4664,0098319,18683
4665,0098320,12521
4666,0098343,12478
4667,0098347,49788
4668,0098356,31083
4669,0098385,30666
4670,0094035,25155
4672,0098436,24077
4673,0098439,9618
4674,0098442,16560
4675,0098471,31608
4676,0098519,22102
4677,0098536,6951
4678,0098546,11959
4679,0098554,2616
4680,0098577,7091
4681,0098621,249
4682,0098622,11342
4683,0098663,183
4684,0098678,32330
4685,0108517,24126
4686,0108539,8494
4688,0101465,41784
4690,0087089,2148
4692,0087428,11308
4693,0116604,23239
4695,0078490,31941
4696,0083366,19317
4699,0218922,2057
4700,0247638,9880
4701,0266915,5175
4703,0094868,41951
4704,0056059,11385
4705,0077288,4484
4706,0080489,11684
4708,0060668,44258
4709,0064782,20391
4710,0075213,12584
4711,0108323,70042
4712,0064285,1627
4713,0080360,11542
4714,0080377,17169
4716,0080408,33214
4718,0252866,2770
4719,0181739,12610
4720,0230600,1933
4721,0244000,13496
4722,0250202,21055
4723,0250323,24936
4725,0261983,10972
4727,0238112,1722
4728,0250687,9896
4729,0168446,26665
4731,0251141,125707
4732,0258470,9683
4733,0256524,2779
4734,0261392,2294
4735,0228333,10016
4736,0234829,26602
4737,0221799,37920
4738,0208196,22230
4741,0203166,742
4743,0255653,15104
4744,0263488,8922
4745,0184791,11065
4746,0219400,21118
4748,0103596,16314
4749,0109015,18885
4750,0112255,40508
4752,0081114,27346
4753,0092147,34223
4754,0070917,16307
4756,0246544,11370
4757,0202470,12508
4759,0269341,25462
4760,0238066,223346
4761,0200427,34714
4765,0242587,18734
4766,0250809,44321
4767,0047795,26661
4770,0221218,2176
4771,0180734,20857
4772,0229340,22617
4773,0273253,75386
4775,0118589,10696
4776,0139654,2034
4777,0243759,21538
4780,0255321,48834
4783,0264578,32567
4784,0082416,12537
4786,0070294,16180
4787,0102316,11521
4788,0079579,21028
4789,0071994,27327
4791,0067921,21242
4792,0053559,29756
4793,0082770,82523
4795,0058092,30295
4796,0053877,25767
4797,0052896,33725
4798,0051773,22874
4799,0057193,11576
4800,0029081,43860
4801,0033836,43802
4802,0053143,9660
4803,0067588,15393
4804,0055312,248
4805,0050933,40885
4808,0108473,1644
4809,0086312,12502
4810,0076172,66092
4811,0079766,10373
4812,0091993,13766
4813,0044207,16380
4814,0260866,12103
4815,0252501,11313
4816,0196229,9398
4821,0206314,10866
4822,0273799,34549
4823,0240890,9778
4826,0080437,16121
4829,0058283,42787
4830,0080474,1623
4831,0080492,40932
4833,0080516,13550
4834,0080520,13612
4835,0080549,16769
4837,0080569,27958
4839,0080603,31703
4841,0080634,27059
4842,0080641,20681
4844,0219965,3172
4845,0250310,17708
4846,0108148,12780
4847,0243255,570
4848,0166924,1018
4849,0206963,25641
4850,0164917,16767
4852,0166110,11380
4855,0066999,984
4857,0067093,14811
4862,0102555,9585
4863,0072979,14267
4865,0120681,768
4866,0272020,2100
4867,0200027,11091
4868,0263101,3173
4870,0217355,23941
4871,0246628,18192
4872,0256103,11845
4873,0243017,9081
4874,0272152,167
4875,0279286,34043
4876,0245674,9378
4878,0246578,141
4879,0253126,10034
4880,0264796,11457
4881,0243133,10778
4885,0249478,11456
4886,0198781,585
4887,0267804,10796
4888,0275719,23949
4889,0252503,11088
4890,0256380,9889
4893,0080130,45964
4896,0241527,671
4898,0234354,20794
4899,0265087,11469
4900,0253798,14369
4901,0266987,1535
4902,0256009,1433
4903,0247425,1999
4907,0068168,23847
4909,0082558,12472
4910,0073233,42258
4911,0076221,11834
4912,0062994,16085
4914,0053472,269
4915,0083630,16441
4916,0074899,11422
4917,0076342,31037
4918,0052415,40739
4920,0035140,32847
4921,0024264,39938
4927,0076299,72277
4928,0075824,5781
4929,0084809,23805
4930,0060437,34388
4932,0080661,11033
4934,0080707,37835
4936,0080716,3537
4939,0080736,8738
4940,0080738,28614
4941,0080745,3604
4942,0052564,6974
4943,0074157,26398
4945,0074483,10649
4947,0076070,17689
4951,0100054,10847
4954,0054135,299
4955,0093966,31945
4956,0081568,42160
4957,0086383,10650
4958,0159273,8007
4959,0242252,19076
4961,0282856,50562
4962,0193560,13503
4963,0240772,161
4965,0270259,31064
4966,0050539,31682
4967,0283509,8342
4969,0037515,4886
4970,0020697,228
4971,0087747,23111
4972,0066195,42597
4973,0211915,194
4974,0277371,11397
4975,0259711,1903
4976,0280778,11889
4977,0283431,28171
4978,0259393,9523
4979,0265666,9428
4980,0101452,1649
4981,0090852,11938
4982,0052320,43143
4984,0060714,42724
4985,0088103,24264
4986,0084684,27150
4987,0086346,26978
4989,0278488,8386
4990,0268397,12589
4991,0279889,12312
4992,0035423,11232
4993,0120737,120
4994,0268995,11086
4995,0268978,453
4998,0051525,11414
4999,0027532,31507
5000,0064652,42612
5001,0036323,18783
5002,0068612,12593
5003,0071913,14683
5004,0063415,10794
5005,0052182,43136
5007,0058672,5052
5008,0051201,37257
5009,0248667,8489
5010,0265086,855
5012,0086619,10269
5013,0280707,5279
5014,0277027,10950
5015,0285742,1365
5016,0120824,6440
5017,0045555,14580
5019,0048527,28296
5021,0074937,6037
5022,0057490,42987
5025,0273923,11857
5026,0237534,6312
5027,0099044,11595
5029,0109417,26337
5033,0100530,10170
5034,0103129,18317
5035,0066585,98491
5036,0077289,26686
5037,0048312,61934
5038,0083951,27273
5039,0082288,848
5040,0087078,9610
5042,0080752,16127
5043,0080754,31603
5046,0160399,4965
5047,0240468,11891
5048,0281373,11888
5049,0083511,150
5051,0243862,112
5053,0109288,20678
5054,0085271,15050
5055,0106770,10423
5056,0071691,11710
5059,0145046,57976
5060,0066026,651
5061,0087751,31955
5062,0060955,20620
5063,0055257,18647
5064,0245844,11362
5065,0265349,2637
5066,0281358,10229
5068,0276501,12659
5069,0270933,68149
5072,0293416,9606
5074,0250081,16550
5076,0106223,34723
5077,0097116,31674
5078,0087233,52744
5079,0047688,43340
5081,0188453,2084
5085,0046828,51044
5086,0101891,29475
5087,0078122,4267
5088,0072353,4031
5090,0050781,11594
5092,0265298,11870
5093,0233469,9884
5094,0246894,11535
5095,0265713,27593
5096,0109190,11212
5097,0024914,29887
5098,0027527,32484
5099,0028988,28345
5100,0085891,69928
5101,0086194,21921
5102,0107985,21845
5103,0108037,11528
5105,0069995,931
5106,0275022,17130
5107,0251114,10592
5108,0251160,8470
5110,0247745,39939
5111,0107034,9272
5112,0253200,14778
5113,0060200,19137
5114,0044391,32499
5115,0060218,8737
5118,0068687,40687
5119,0054269,37230
5120,0069281,993
5121,0075276,11698
5122,0067803,41357
5123,0070819,42458
5124,0055539,93427
5126,0050294,43715
5127,0259288,10052
5128,0238546,11979
5131,0207524,13791
5134,0291341,9991
5135,0265343,480
5136,0275067,44340
5139,0074174,23479
5140,0077199,66946
5141,0075718,19050
5142,0061781,38442
5145,0059415,39387
5146,0216651,15999
5147,0050986,614
5151,0243736,2752
5152,0277434,10590
5155,0068273,22910
5156,0066830,42517
5159,0104254,13225
5163,0092576,20465
5166,0027286,35810
5167,0039645,18649
5168,0043983,18646
5169,0038057,17058
5170,0278295,13950
5171,0268695,2135
5172,0290212,15186
5173,0127516,43997
5174,0099566,31651
5175,0099768,47869
5177,0035015,965
5179,0080798,10889
5184,0080855,10935
5185,0080863,44004
5186,0080888,22288
5187,0080889,32030
5188,0080895,119617
5189,0080904,29343
5190,0080928,39503
5193,0080948,15310
5197,0081060,27458
5198,0081070,14807
5199,0081071,14729
5200,0081109,46973
5202,0081176,39543
5203,0081178,39578
5204,0081182,3418
5213,0081268,38147
5214,0076489,24032
5218,0268380,425
5219,0120804,1576
5220,0284490,5851
5221,0216799,25014
5222,0264761,15647
5223,0256259,25110
5224,0282864,38880
5225,0245574,1391
5227,0055774,24248
5230,0040679,17804
5231,0035262,31805
5233,0038032,29021
5236,0097106,28213
5237,0083169,10627
5238,0081420,42750
5241,0081480,28124
5244,0081506,15119
5245,0081518,55792
5246,0081529,12705
5247,0076729,11006
5248,0086325,15120
5249,0081547,40072
5250,0081562,21629
5254,0187738,36586
5255,0279781,6020
5258,0262432,18292
5263,0058620,29396
5264,0250305,15028
5265,0266452,9275
5266,0258000,4547
5267,0265662,14635
5269,0254686,1791
5276,0087100,40814
5279,0102103,17990
5282,0257756,11560
5283,0283111,11452
5284,0245407,18435
5287,0098994,25501
5288,0083590,26851
5289,0039204,17487
5291,0042876,548
5292,0076723,11590
5293,0264472,1537
5294,0264616,12149
5296,0253867,11812
5297,0266391,35080
5298,0219822,441
5299,0259446,8346
5300,0050086,14168
5303,0099892,2565
5304,0038890,307
5305,0095989,15482
5308,0094137,12154
5309,0098966,11630
5310,0090196,25133
5311,0081738,21970
5312,0264935,11892
5313,0277296,9334
5316,0157583,10491
5319,0247586,18079
5321,0253840,35337
5323,0211443,11470
5324,0282687,16643
5325,0275309,1282
5329,0235737,11468
5333,0047892,26030
5334,0099204,10164
5335,0088931,42048
5337,0101701,28117
5339,0104466,28384
5340,0065916,46691
5341,0071746,27094
5344,0088256,48482
5346,0100934,5203
5347,0231448,13201
5348,0278823,9689
5349,0145487,557
5352,0077234,1815
5353,0068326,55106
5357,0110157,24767
5358,0100196,33796
5359,0102753,32221
5360,0086397,28466
5361,0103247,12227
5363,0241760,10985
5364,0250797,2251
5365,0239234,2894
5366,0103253,20712
5367,0091578,11240
5368,0052600,46592
5369,0071216,45186
5372,0045591,14117
5373,0050634,38360
5377,0276751,245
5378,0121765,1894
5379,0247199,4012
5380,0278500,9026
5382,0077523,15417
5383,0052905,11791
5384,0051758,28577
5385,0077838,13963
5387,0278435,1957
5388,0278504,320
5390,0254199,27834
5391,0268690,17734
5392,0049038,24010
5394,0044557,24005
5395,0071532,44800
5396,0054022,24014
5397,0044916,24008
5398,0056406,53229
5399,0047422,1936
5400,0164184,4614
5401,0279493,12277
5404,0090570,15677
5406,0045679,36554
5409,0105219,13153
5410,0067756,811
5414,0280486,3132
5415,0279778,9583
5417,0285441,13245
5418,0258463,2501
5419,0267913,9637
5420,0245562,12100
5421,0238924,16857
5422,0282768,52258
5423,0210065,10394
5424,0242508,27451
5425,0244479,15813
5428,0087042,14774
5433,0090021,17898
5434,0040823,21635
5435,0061770,27945
5437,0091472,30194
5438,0100135,10169
5439,0083015,27225
5440,0041866,13909
5442,0103184,41805
5443,0247444,35696
5444,0275847,11544
5445,0181689,180
5446,0252444,9555
5447,0286179,57022
5448,0314166,17710
5449,0280590,2022
5450,0258273,50035
5451,0265591,9719
5452,0107438,11982
5453,0107443,27224
5455,0102573,88818
5458,0308506,21972
5459,0120912,608
5460,0289408,59387
5461,0263725,26290
5463,0253556,6278
5464,0257044,4147
5465,0297721,16664
5468,0050084,15096
5470,0044744,20324
5471,0089798,49370
5472,0068156,14902
5475,0065234,2721
5476,0220506,11442
5477,0254455,1364
5478,0271367,8869
5479,0267626,8665
5480,0243585,10996
